4787	340
3189	341
1027	3
4522	342
4148	123
803	239
5130	83
3985	343
3985	344
1146	45
4000	45
5658	345
2492	346
4512	347
71	348
4990	331
1851	134
1833	349
1833	350
1833	119
1833	351
1833	93
1833	98
1920	306
1920	352
4519	353
2919	354
161	116
2179	355
2179	11
2179	356
1063	357
1063	358
1181	359
2435	87
470	47
6379	360
3640	15
3611	119
5609	134
5609	361
5609	362
5609	363
5609	364
832	238
2042	27
2042	15
2042	365
3614	116
3614	271
3614	95
3614	366
301	249
4970	272
4970	68
6064	331
4179	367
4179	368
4091	369
4091	370
3250	371
4970	372
4970	96
3557	373
3241	216
3241	45
3241	374
2320	375
1076	152
1076	17
1848	182
1848	376
1244	96
1244	341
1244	47
3753	151
3753	289
3753	269
3605	377
4108	378
3850	379
3850	380
1178	381
1178	382
1058	383
3516	17
3604	384
3134	369
3134	385
4783	386
2819	17
381	387
4276	388
4739	68
4739	28
5999	125
1060	389
1283	156
1637	67
4434	390
6377	321
2178	116
2178	298
3482	391
3078	221
5845	392
5845	393
1219	27
1219	167
866	394
1313	246
1313	395
229	17
1493	396
6012	397
1144	398
1905	399
4758	400
779	401
779	402
3519	197
3519	52
5009	400
2573	403
2573	404
5515	134
5515	405
5515	85
5515	406
347	152
347	128
347	24
1081	152
2920	45
5825	331
5825	407
490	408
490	409
4839	410
5251	400
355	411
743	354
3814	412
338	134
338	28
713	413
398	67
5064	17
1865	414
2483	367
2378	415
4040	159
4040	160
3128	68
3128	28
4163	92
4163	68
2819	416
5102	134
635	417
635	418
1141	17
2690	419
2690	30
5666	408
2029	420
738	251
738	47
738	387
738	421
4010	422
378	423
3148	400
4760	134
773	17
156	25
4912	400
1730	424
1730	425
5164	269
5164	426
3387	116
3387	119
3387	322
3387	427
6330	428
6330	429
6320	400
5957	400
1429	321
5924	46
4653	410
4147	97
4147	27
4147	325
954	67
730	430
2672	431
2524	432
3584	134
3584	433
985	400
5027	104
5027	434
5648	15
1161	19
5042	243
2296	435
1550	436
1550	437
1550	438
624	439
5018	440
627	441
627	3
627	442
627	28
171	10
6363	443
348	116
38	444
182	445
569	276
569	119
1711	116
1711	94
4317	28
5459	446
2779	447
345	88
345	68
345	448
2615	449
2615	276
2167	450
4724	87
4724	68
265	451
2675	452
412	321
4143	87
6129	198
6129	453
6129	454
6129	455
3767	456
3767	393
3767	457
904	87
5397	321
3975	204
3975	322
1539	311
4223	96
4223	97
4223	458
5550	45
6028	298
5821	459
5821	3
5821	319
5821	354
6029	116
5929	133
3182	227
5367	460
5367	461
5367	119
795	27
2089	462
2089	463
2474	152
4403	94
1004	320
1004	444
1004	464
1004	465
4174	271
4174	97
4174	68
4174	466
2004	15
4780	15
4554	467
2004	279
1196	134
2956	468
4347	469
5315	348
5024	381
5024	470
4841	15
5245	412
4799	471
6372	472
5628	116
5628	322
5628	95
6274	473
3240	270
3240	97
3240	474
3240	475
426	242
426	110
3127	476
3127	477
4754	348
770	478
6383	242
6155	348
2090	412
3127	412
5535	412
5535	479
4039	480
4039	481
3541	306
407	91
407	47
407	24
2997	482
811	478
6116	87
5587	385
4320	272
4320	340
3329	483
2067	484
2067	30
5368	485
4037	206
5859	134
5617	486
3256	432
1854	487
1854	488
1854	489
516	412
3376	490
3376	491
3378	492
3670	216
1747	493
1747	284
312	95
6172	68
6113	214
2731	106
3729	87
1443	494
5021	495
5208	95
1201	152
1371	15
3875	496
1360	106
3087	497
2950	284
5154	96
5154	97
5154	331
5154	498
5690	499
830	500
2610	26
2610	448
5201	45
5201	501
5201	84
5201	416
854	502
5831	503
3828	224
5782	449
5782	119
5782	183
5782	324
5782	504
5782	276
1570	418
5445	433
1827	182
1827	505
1827	506
3279	507
5703	60
2774	440
6194	242
5703	242
2774	508
1679	509
4865	403
2185	93
2185	510
5435	95
2083	206
1785	28
2372	45
5075	45
1215	88
1215	511
4185	512
6050	271
6050	501
3947	438
365	45
365	24
107	96
107	97
5700	243
107	95
3158	15
3813	15
2261	177
2460	79
1166	152
3713	513
5901	22
5331	514
4154	216
4154	515
5318	21
5318	26
3344	44
3344	381
5375	516
872	216
2887	512
2168	517
3616	147
3616	518
3616	519
3616	520
1897	521
2612	93
3855	50
677	239
5121	437
5121	522
3263	216
3003	523
6260	524
702	93
2706	381
6101	216
2787	45
4360	525
5045	45
6357	46
6357	165
1620	27
1620	151
1620	92
1967	526
2356	15
1270	527
1270	27
3780	307
3781	528
3930	529
4285	530
4285	531
5697	134
4552	344
4552	532
901	478
956	478
2398	533
2398	172
2398	47
3404	534
4521	535
4838	536
4836	537
300	298
3877	538
3877	539
2431	27
3702	68
360	53
1323	540
1323	134
1323	541
1323	542
1618	93
1618	271
4625	543
4625	544
1618	68
3652	545
1769	546
4775	547
253	548
1680	549
4895	550
5848	45
5000	412
1463	95
3416	152
3416	128
5620	551
5184	348
2388	348
6305	3
6305	348
922	348
4123	348
887	552
5338	246
5338	151
5338	87
6251	206
6251	98
6251	95
5647	553
998	554
4853	555
4404	556
5694	557
3776	341
3776	416
3776	47
4892	558
4530	534
4530	559
4530	560
4701	561
2057	134
3695	525
4606	27
1515	216
4769	466
747	562
747	563
2026	134
2024	564
747	565
747	372
657	87
657	566
657	567
664	521
657	426
664	568
616	569
616	531
682	570
754	571
754	572
658	15
686	54
686	55
694	573
697	534
721	94
723	321
737	438
619	436
619	437
600	574
642	308
608	456
608	393
761	575
648	576
648	74
1243	95
3982	512
6218	134
870	95
917	243
2135	15
2135	148
1776	509
1866	180
1866	96
1866	97
1777	180
1777	97
1777	183
4950	577
4950	28
3508	116
595	578
596	134
596	336
617	579
621	27
628	558
631	580
631	68
589	581
636	582
637	583
638	584
638	585
639	94
647	586
653	129
654	587
593	24
594	236
594	289
665	588
665	589
669	331
688	590
690	84
706	15
707	585
708	591
708	592
712	276
716	226
716	582
716	214
717	466
724	593
726	15
733	93
733	27
733	134
733	3
734	478
748	577
732	594
892	348
891	68
891	595
891	24
4480	381
2771	183
2771	596
2771	597
670	598
5407	468
5407	562
5407	272
5407	68
968	599
847	27
5575	600
2367	159
5407	565
2128	310
4418	442
6027	601
3761	224
3761	95
1856	602
939	116
939	296
3529	603
3529	604
4600	321
5514	24
4415	478
6057	316
3239	583
5206	96
5206	97
5206	95
3272	96
3272	95
3017	27
4957	27
3615	605
3615	606
558	96
1966	514
4173	526
2442	27
2442	607
2442	336
5247	534
5247	572
5246	608
3271	609
112	610
111	595
332	312
5413	611
5413	612
4408	44
4408	16
4408	474
2131	216
2131	521
2131	68
2047	116
3045	134
3045	613
4055	128
1521	614
5588	614
89	3
89	28
4055	340
2307	615
2307	616
1648	617
1648	429
1648	618
5026	15
2082	475
63	27
5668	595
5668	619
5001	242
5001	243
63	620
2740	621
4822	66
1741	622
1596	152
3719	623
3718	624
5625	625
180	626
3596	312
3593	627
3500	354
3594	527
3501	628
4756	182
4756	60
3778	330
4699	553
3619	466
206	617
2160	629
2160	630
3495	15
973	631
1363	3
1363	128
1059	632
4204	633
6272	225
6272	634
2538	635
1618	636
2538	637
2538	5
4923	625
6102	45
6102	374
1864	119
1864	271
1864	245
2416	152
4256	385
5701	554
287	249
3227	216
3730	638
163	93
163	271
4511	473
4191	271
479	636
163	97
163	1
4191	97
4191	1
1387	639
1387	640
555	325
5942	94
5942	269
5942	11
5942	369
549	641
3513	502
3513	642
3513	450
2844	643
2844	644
105	385
1669	645
6306	348
4826	347
1534	646
5420	646
1187	88
4686	182
4686	605
1832	647
5812	648
5812	649
6288	553
2999	385
1169	95
6204	271
6204	97
6204	1
4626	68
4626	650
2155	144
868	651
1886	319
5005	497
60	512
3110	319
1315	652
3509	71
1881	653
3468	654
2401	385
1218	385
2104	385
383	182
383	152
383	183
2511	15
41	655
46	45
2184	385
43	512
44	656
44	147
44	657
3566	385
4591	385
5912	319
48	5
48	93
48	183
52	658
4702	385
1559	216
52	424
52	659
53	660
45	478
1205	647
51	661
852	385
3860	272
3860	662
3860	28
3860	466
1096	663
2050	535
4961	389
6246	664
5381	665
2622	666
3039	667
5128	119
1330	668
6220	669
155	670
155	671
2427	640
157	672
5280	483
1074	271
1074	339
495	315
6297	45
4025	328
6244	673
6244	674
3622	675
3622	676
3622	677
3622	678
5976	5
5976	3
5976	68
5976	634
2291	679
5641	134
4116	238
4866	607
2324	116
2324	224
4118	680
4527	681
1097	478
6386	243
1070	682
3853	45
3853	374
3038	21
4757	683
3960	684
3034	271
3034	96
3034	97
3034	3
2729	685
2729	45
2729	28
6072	686
3578	3
4375	67
3715	687
3715	688
3083	689
5279	690
5277	691
392	692
794	272
794	68
6169	693
1445	15
3671	15
4991	21
841	134
841	433
2101	89
2101	90
689	97
3212	47
1594	117
528	383
2577	694
5210	695
5209	28
3660	384
4235	82
4235	567
4235	426
738	26
3403	82
3403	567
3403	426
3088	696
5173	697
4379	95
2745	698
2745	532
1379	344
41	699
2743	344
2743	532
2758	87
2758	82
2758	567
2758	426
2195	699
4085	700
33	269
1556	701
498	414
1555	441
1555	3
1555	442
1555	702
1555	28
2465	703
3198	704
3258	68
147	26
5527	26
1694	151
1694	3
1694	270
147	5
147	172
5527	5
5527	172
1694	246
1694	82
4018	93
4018	25
4018	319
6354	705
5160	129
59	459
59	354
4609	238
4867	151
4867	270
1200	706
6371	411
1238	151
1238	269
4210	151
4210	289
2423	98
2423	427
2134	246
2134	601
2134	111
2134	473
2134	707
3971	134
3971	238
1777	5
3870	152
3302	27
2576	214
485	708
485	709
3390	710
281	607
2219	93
2219	3
5224	21
5224	26
5224	711
4408	712
2219	172
2219	47
4542	216
4542	427
4542	522
4408	351
5762	67
4716	713
2959	553
1691	349
1691	225
1691	714
1091	552
5094	715
2181	336
1462	184
3203	216
2438	716
5922	717
1450	718
2384	349
4901	134
4901	719
6001	720
6001	272
6001	721
442	720
3275	5
3275	47
3010	183
3275	276
3010	276
3010	504
1815	478
6021	607
1153	128
1153	354
3706	45
3706	3
6202	269
6202	60
192	577
192	722
5680	723
3254	724
1145	498
388	725
5384	224
1919	726
1357	217
1636	15
1633	492
1628	727
1628	728
1627	490
1627	491
1626	729
1623	182
1623	128
1623	24
1623	594
1861	119
1861	438
1623	730
5021	246
5021	731
1863	22
4918	732
1849	733
1850	449
1850	5
1850	183
1850	368
1850	578
1850	734
3812	214
127	735
3812	87
937	34
937	736
937	737
4918	738
5687	634
1595	739
1341	567
1341	217
2044	483
515	740
151	741
151	742
153	743
154	351
3473	97
149	216
146	24
4127	744
2662	354
4321	68
6209	745
4441	746
988	222
988	336
5810	471
5810	747
2203	289
2203	40
3544	45
2268	748
2267	116
3137	321
4170	95
778	152
778	749
4779	335
4779	102
4779	257
4779	407
4779	325
4779	336
4779	223
359	369
489	134
325	93
325	271
4638	276
978	750
1413	400
2952	88
3935	468
3935	565
3935	183
3935	118
5525	512
3531	751
3531	752
3534	116
3534	5
2175	183
2175	276
5867	472
6130	512
6130	227
6130	753
6130	448
6130	421
6010	321
6010	217
4762	754
943	755
3685	756
1104	116
5251	200
1469	308
2801	731
3821	757
5108	117
5108	94
5108	634
2592	15
2800	15
2505	15
3459	758
5236	588
1889	190
1889	353
1889	96
5687	136
5136	151
5136	270
5136	650
2224	512
2224	217
5621	217
2343	449
2343	44
2689	205
2343	474
4302	672
6025	759
4302	760
1322	761
1127	227
4397	87
4397	3
2389	348
3286	374
521	762
521	763
5612	117
5612	136
6076	444
5841	94
3505	27
1782	152
4956	117
4956	136
4956	21
2282	44
2113	762
2113	763
1844	634
5464	117
5464	136
5951	583
1406	5
1406	335
1406	128
1406	325
1406	336
1406	223
5643	764
5091	136
3422	765
2251	766
5244	367
5059	117
5059	26
4886	685
4101	767
4101	68
425	768
4886	214
427	405
427	214
427	406
3591	321
6319	44
6319	117
531	769
531	770
4088	653
3590	771
3590	340
983	772
5822	512
5674	773
5573	117
5573	26
1675	227
816	774
2818	775
2818	725
2818	549
2818	776
2818	777
2818	778
815	246
815	27
1437	634
2327	692
3629	779
387	354
6266	354
2284	780
2606	781
2606	782
2606	783
2283	549
1285	68
1285	558
6361	3
3527	182
3527	95
3644	496
4464	19
3789	583
527	784
527	785
4581	224
4581	206
3559	224
3559	206
3559	3
1578	134
4408	29
1578	786
3784	179
3784	787
3784	788
530	15
5223	68
4542	29
859	660
2343	29
2207	569
225	789
5712	790
1954	385
1444	97
1444	474
1444	270
1444	475
437	3
224	29
4673	134
4426	791
31	692
2689	507
3643	792
1501	89
5035	89
6359	27
6359	474
6359	167
6359	793
2220	184
6359	650
189	24
194	706
196	95
197	102
197	394
198	478
199	103
200	595
204	341
207	794
3693	795
3691	3
3690	206
3679	471
3602	216
3602	45
3680	321
3601	796
3610	271
3610	97
3612	93
1123	271
1123	245
1971	797
1971	217
4612	29
5824	798
4427	794
4427	799
4427	214
4427	28
4427	800
5959	29
5089	134
1271	801
1271	128
3426	552
3393	216
3393	45
3393	3
263	802
346	367
1109	367
2362	200
1109	760
3067	28
1899	577
1899	28
5398	128
2085	95
264	803
264	804
994	104
994	321
2688	731
3588	427
5633	805
4641	98
299	289
3224	95
3224	37
3489	806
1009	321
3647	243
3556	807
3554	385
3552	454
4323	205
3548	428
3548	808
4323	93
4323	504
135	53
5730	809
5730	521
6042	227
6042	809
6042	521
6042	426
6042	448
356	95
125	521
3674	15
3659	15
3636	308
4587	95
5108	95
3721	810
3580	269
3577	2
3565	811
3545	427
3545	95
3524	812
3521	437
3521	813
3701	512
3701	195
3572	720
3572	272
3572	28
5578	87
3741	87
4981	87
3782	272
3782	429
3800	814
3827	552
4253	815
4253	3
3678	457
3723	744
3720	816
3720	560
3717	27
3716	24
3704	341
3700	441
3700	363
3700	616
3700	817
3698	818
3698	819
3677	87
3677	777
3668	820
3662	44
3661	821
3661	822
3658	15
3657	761
3654	823
3653	824
3649	825
3649	826
3649	827
3639	298
1146	216
1184	28
4000	216
1184	828
3632	134
3632	521
3627	449
3627	712
3627	351
3627	829
3589	24
3587	814
3585	830
3583	60
3573	831
3568	832
3539	94
3530	152
3523	44
3522	833
3499	27
3497	93
3497	578
3496	834
3512	835
3740	836
1222	238
3747	3
5658	134
3748	371
3756	578
3758	837
3758	217
3752	243
3766	368
3765	428
3765	808
3771	838
2265	522
3786	839
3791	102
3790	44
3795	741
3795	742
3797	840
3799	3
3799	30
3799	817
3799	841
3804	436
3806	217
3807	842
1274	45
3809	601
3810	385
3811	428
3815	308
3817	792
3817	843
3817	844
3817	845
3818	846
2475	847
4566	15
4367	15
1264	15
5177	15
970	15
4233	15
4746	15
562	15
1502	15
5144	15
391	15
548	15
4405	15
6070	15
162	745
4652	779
3367	848
5268	849
609	850
3962	851
543	851
4599	67
4224	852
566	790
1632	853
1632	854
1202	496
6210	348
4258	104
4667	855
4667	856
4663	153
4663	857
4014	794
230	369
179	15
211	756
174	858
268	859
278	860
279	614
292	45
290	861
297	862
297	863
298	864
298	865
331	95
333	456
334	456
334	866
339	96
339	183
339	276
302	68
302	71
302	67
371	673
390	867
394	478
233	216
233	45
233	325
408	216
421	868
437	87
176	331
418	15
449	869
448	835
3828	116
270	870
453	871
460	68
467	872
455	98
455	95
474	93
474	24
482	583
475	583
479	93
479	271
479	272
479	97
500	134
500	873
506	874
481	843
481	875
518	95
1413	795
519	116
523	437
523	813
524	449
536	876
544	877
3819	116
554	45
556	878
561	221
561	879
524	5
511	134
571	880
581	291
581	881
581	882
2320	216
251	224
251	117
6289	116
4504	663
249	371
244	883
243	93
236	384
235	15
227	884
3006	116
224	93
224	385
224	37
223	149
1178	134
210	552
188	595
184	885
387	886
6266	886
4230	269
177	887
173	134
172	428
166	27
1515	269
2066	888
165	889
164	246
164	890
159	147
159	518
159	519
158	620
266	583
1193	269
72	269
5260	269
4791	886
395	891
395	663
286	465
286	892
289	68
293	893
5705	886
294	894
304	895
304	896
305	897
306	457
3182	886
308	798
2109	269
308	595
309	898
309	899
2246	886
321	3
322	552
335	586
1017	888
344	151
335	900
353	521
698	269
5899	836
368	720
810	836
1060	134
598	269
401	134
403	901
403	567
403	217
405	862
405	902
413	903
419	129
431	904
433	583
1219	134
436	905
440	27
440	620
450	906
450	907
452	87
457	628
4256	886
457	908
461	909
2181	910
468	116
468	634
478	558
494	341
494	149
501	520
501	911
504	272
5867	886
2454	269
505	606
507	912
494	913
513	24
1676	886
514	914
2920	216
525	915
526	731
537	27
537	620
537	916
1675	886
540	321
540	227
540	567
3708	886
203	269
538	835
540	217
540	426
540	421
541	917
545	918
551	919
551	894
3796	269
559	44
559	93
559	920
563	672
570	3
560	152
573	129
574	675
403	269
575	298
575	921
575	594
576	922
4816	891
4816	289
4816	663
4504	891
4504	289
4819	24
4819	923
2710	886
6227	151
6227	857
6227	3
6227	270
5612	27
5612	920
5725	720
1700	87
4940	878
2721	924
4688	45
1103	886
4162	45
3099	553
1781	756
4772	925
2928	824
5185	926
3430	626
1644	927
5185	68
4263	928
5710	926
1604	929
1604	930
3983	432
1608	269
1977	931
5151	932
1804	321
156	216
2601	756
2877	53
2747	344
2878	93
2856	933
2832	94
1019	886
2646	934
2591	628
2651	116
6378	719
6378	935
2474	936
2657	234
2665	570
2666	937
5649	935
1059	15
2694	938
2667	15
2714	412
2723	521
4117	15
2755	134
2755	361
2755	939
5149	136
2822	68
2837	940
2959	371
3358	269
3401	886
3503	936
2638	941
2630	941
3648	371
2629	894
2626	942
4295	269
2708	15
2621	512
2614	27
1766	269
1687	269
2350	269
2210	886
2173	886
2136	269
2600	607
2600	24
3187	943
2597	94
2590	24
2589	27
5751	371
5272	15
2644	521
2647	833
2648	444
4969	15
2674	128
2060	371
2681	3
2682	321
2691	944
2692	944
2698	945
2701	128
2701	594
1511	269
2709	28
2705	276
2711	27
5924	216
4479	269
4773	269
1273	269
2716	196
2717	946
2711	620
954	134
2719	947
2720	348
2724	948
2724	785
1447	269
2725	15
2725	949
2726	444
2726	478
2731	836
2732	96
2732	950
2732	289
2736	93
3189	3
2741	578
2741	706
3482	951
2751	952
4269	269
2756	217
2757	639
4352	269
1442	953
2750	706
1339	886
6280	269
840	269
840	886
2759	24
2759	426
2760	954
2762	955
2762	956
2762	957
2762	958
2764	790
2765	341
2766	152
615	16
1777	3
4430	385
2769	271
2770	27
2770	894
3821	951
3821	959
2775	94
4302	959
2785	28
2786	308
2786	960
2786	749
2786	961
2794	28
2799	5
4677	385
2809	3
2813	3
2815	962
6217	886
2817	179
2817	606
2821	214
2823	963
2824	964
2824	965
2828	966
2830	967
2831	5
2835	968
2840	24
2843	103
2841	246
2841	68
2847	217
2847	28
2847	426
2847	448
2847	421
2851	93
2859	758
2859	969
890	970
2861	971
2861	94
2862	919
2863	972
6337	843
6337	875
2864	134
2864	973
2864	919
2866	735
5501	595
1281	367
5319	110
5319	475
935	197
935	68
5526	363
5507	28
5507	466
4476	381
4476	470
4815	950
4815	151
348	95
4815	270
4815	650
808	974
3959	136
3959	634
4718	272
4718	68
1711	95
4888	975
4718	372
4718	96
4718	97
4718	563
4889	27
5441	976
5441	945
2018	355
5528	569
5528	930
3023	331
2107	88
2107	28
5691	27
2070	594
1102	28
347	594
1081	594
1095	276
1105	336
1106	903
5335	977
5335	978
963	367
5162	129
2341	979
856	473
5102	980
1354	297
4466	87
966	981
1201	594
1983	68
1983	190
1983	353
1983	93
1983	96
1983	272
1811	45
6107	216
2523	936
5566	29
1327	982
4603	983
4603	307
1232	984
1300	298
1300	985
6088	986
6088	27
3090	134
3090	987
5286	988
1778	341
1231	116
1231	989
2893	648
2893	896
1377	344
1376	344
1376	532
5061	990
5288	661
865	216
865	45
1295	195
4972	128
2931	24
4058	5
4058	325
4058	214
4058	991
2190	134
2190	128
5936	46
5936	165
3026	28
3112	28
910	28
1214	28
1255	44
1255	134
5616	321
3994	577
5159	852
4549	992
1667	993
1165	994
1158	380
1158	995
5944	535
4842	717
4835	116
3290	148
928	93
928	134
1683	648
1683	649
1683	896
4136	21
6289	996
6289	997
3343	998
3303	88
3297	534
3295	573
2525	999
5702	1000
4445	365
4677	586
32	586
32	1001
1982	1002
105	369
108	422
93	218
106	835
91	1003
88	231
88	1004
86	923
84	1005
83	116
81	87
81	11
67	82
76	278
66	151
66	87
66	82
66	270
66	214
61	798
61	595
6029	95
57	1006
57	1007
1428	319
1428	568
1428	521
5521	605
5521	606
1522	3
411	58
1685	960
1685	68
4765	843
4736	512
4736	448
3031	1008
3031	679
3031	1009
3928	3
1576	976
6382	692
2450	27
2061	134
2061	151
2061	3
2061	270
1674	1010
1425	214
5622	214
1807	152
1807	340
1807	24
1697	116
5761	808
1839	1011
1839	1012
1591	1013
1714	1014
1855	1015
1855	95
1855	1016
1818	1017
1840	321
3570	34
1872	95
2732	29
1769	478
1597	586
4466	29
1717	95
1658	755
1658	1018
1658	1019
1653	1020
1652	1021
1642	706
1642	47
1617	1022
1612	27
1612	1023
1612	476
5258	29
1600	54
1600	55
1599	134
1589	1024
1588	1025
1671	1026
1671	54
5081	29
1672	27
1672	87
1677	1027
1677	1028
1682	1029
1684	808
5367	21
1688	1030
1693	746
1699	47
1704	134
4269	29
1707	929
1706	1031
1706	1032
1712	1033
1713	1034
1715	128
1722	111
1722	640
1723	15
1724	578
1724	1016
1726	534
1735	424
1739	93
1739	96
1739	27
1749	134
1750	1035
1750	1036
1753	554
1756	790
1759	1037
1759	1038
1761	586
1768	95
1774	3
1787	5
1787	27
1787	385
1790	116
1791	607
1793	775
1797	152
1799	679
1799	50
1800	1039
1800	1040
1802	1041
1802	340
1810	577
1816	53
1816	1042
